,CustomerID,Age,Gender,Country,Income,ProductQuality,ServiceQuality,PurchaseFrequency,FeedbackScore,LoyaltyLevel
29306,29307,41,Male,France,67320,3,2,6,High,Gold
29307,29308,18,Female,USA,68875,7,5,2,Medium,Silver
29308,29309,41,Female,Germany,66486,10,1,19,High,Bronze
29309,29310,47,Male,UK,89488,8,9,13,Low,Gold
29310,29311,29,Male,USA,104608,6,2,18,High,Bronze
29311,29312,36,Male,USA,57660,2,6,15,High,Silver
29312,29313,54,Male,Germany,74001,2,4,3,High,Bronze
29313,29314,57,Female,France,49594,10,5,6,Low,Bronze
29314,29315,60,Female,UK,59166,9,10,20,Medium,Bronze
29315,29316,21,Female,Germany,65055,1,5,12,Medium,Silver
29316,29317,32,Female,Germany,42764,9,2,10,Low,Silver
29317,29318,37,Male,UK,117535,9,3,15,Low,Bronze
29318,29319,61,Male,USA,55850,4,5,15,High,Gold
29319,29320,37,Male,USA,118174,7,10,17,Low,Gold
29320,29321,38,Female,Canada,101678,5,8,18,Low,Bronze
29321,29322,27,Male,UK,64778,3,6,6,High,Bronze
29322,29323,47,Male,Germany,40456,1,6,18,Low,Gold
29323,29324,41,Male,Canada,72606,9,1,4,Low,Silver
29324,29325,65,Female,Canada,93026,1,8,9,Low,Silver
29325,29326,57,Male,Canada,102206,10,7,3,Medium,Silver
29326,29327,69,Female,USA,109425,10,8,17,High,Silver
29327,29328,57,Female,France,81070,5,7,10,Low,Bronze
29328,29329,55,Female,Canada,74429,5,10,18,High,Gold
29329,29330,20,Male,Germany,65853,4,6,16,Medium,Bronze
29330,29331,46,Male,USA,39965,7,2,18,High,Silver
29331,29332,25,Male,France,98470,4,5,16,Medium,Silver
29332,29333,46,Female,France,62680,2,10,13,Low,Gold
29333,29334,27,Female,Canada,113323,6,4,10,Low,Gold
29334,29335,22,Male,Canada,88519,10,3,4,Low,Silver
29335,29336,28,Female,USA,51793,4,9,15,Medium,Gold
29336,29337,21,Female,Canada,54223,8,2,17,High,Silver
29337,29338,66,Male,USA,58717,3,3,11,Medium,Gold
29338,29339,52,Male,France,59717,2,6,17,Low,Bronze
29339,29340,67,Female,Germany,50694,3,2,15,Low,Gold
29340,29341,57,Male,Germany,53327,8,3,6,Low,Bronze
29341,29342,29,Male,UK,112088,3,10,15,High,Silver
29342,29343,38,Female,UK,116836,9,5,16,Medium,Silver
29343,29344,33,Female,UK,78022,4,6,11,Low,Bronze
29344,29345,31,Female,Germany,77010,8,7,17,Low,Silver
29345,29346,38,Male,Canada,77192,5,4,3,Medium,Gold
29346,29347,65,Male,USA,114724,10,10,13,Medium,Gold
29347,29348,44,Female,Germany,37082,7,6,12,High,Gold
29348,29349,53,Female,UK,97389,7,2,18,High,Bronze
29349,29350,18,Male,UK,100396,7,4,18,Low,Bronze
29350,29351,18,Female,Canada,79245,7,10,7,High,Bronze
29351,29352,39,Male,UK,84712,8,8,3,High,Silver
29352,29353,32,Female,UK,100365,6,7,5,Low,Bronze
29353,29354,69,Male,USA,112114,10,9,4,Low,Gold
29354,29355,37,Male,Canada,59183,2,10,20,Low,Silver
29355,29356,20,Male,France,96206,4,3,4,Low,Silver
29356,29357,31,Male,France,56037,3,2,12,High,Bronze
29357,29358,26,Female,UK,101330,2,10,11,High,Gold
29358,29359,36,Female,UK,98757,8,9,19,Medium,Silver
29359,29360,57,Male,USA,50878,5,8,17,Low,Gold
29360,29361,51,Male,France,119415,7,3,19,High,Silver
29361,29362,21,Male,Canada,81889,5,5,3,High,Silver
29362,29363,50,Female,Canada,39968,8,1,11,Medium,Gold
29363,29364,60,Female,Germany,45399,1,10,6,Medium,Gold
29364,29365,54,Female,Germany,50343,7,8,1,Medium,Gold
29365,29366,19,Female,Canada,80096,1,1,10,Medium,Gold
29366,29367,44,Male,Germany,79888,8,2,7,Low,Silver
29367,29368,62,Female,USA,118803,6,6,14,High,Gold
29368,29369,34,Male,UK,105633,5,1,9,Medium,Silver
29369,29370,66,Female,Canada,89784,4,7,13,High,Silver
29370,29371,67,Female,France,87825,3,6,5,Low,Silver
29371,29372,48,Female,France,117167,4,3,10,Low,Gold
29372,29373,58,Female,Canada,86746,8,6,11,Medium,Gold
29373,29374,23,Female,Germany,45933,5,7,6,Low,Silver
29374,29375,69,Male,Germany,46147,1,6,6,Medium,Bronze
29375,29376,48,Male,Canada,55234,8,10,13,High,Silver
29376,29377,20,Male,Canada,69135,3,3,18,Medium,Bronze
29377,29378,57,Female,Canada,32929,1,3,2,Low,Gold
29378,29379,20,Female,USA,119561,3,9,1,Medium,Silver
29379,29380,50,Male,France,52280,7,7,1,High,Bronze
29380,29381,69,Female,USA,42131,10,2,6,Low,Silver
29381,29382,30,Female,USA,73068,8,5,16,High,Silver
29382,29383,38,Male,UK,106065,9,7,14,Low,Bronze
29383,29384,54,Female,USA,49563,3,8,20,Low,Silver
29384,29385,33,Female,France,37365,8,5,15,Low,Bronze
29385,29386,38,Male,Germany,79568,10,1,3,Medium,Gold
29386,29387,65,Female,France,98694,5,6,4,High,Silver
29387,29388,61,Female,Canada,56170,2,2,19,High,Gold
29388,29389,30,Male,Canada,81526,9,10,9,Medium,Bronze
29389,29390,21,Male,Canada,85757,5,7,16,Low,Bronze
29390,29391,48,Female,USA,80228,6,5,19,Low,Bronze
29391,29392,26,Male,UK,96815,7,2,3,Medium,Gold
29392,29393,65,Female,Germany,98179,1,8,16,Medium,Bronze
29393,29394,50,Female,USA,57947,3,5,1,Low,Silver
29394,29395,54,Female,Canada,71884,4,3,1,Medium,Silver
29395,29396,54,Female,France,119949,2,6,16,High,Gold
29396,29397,41,Male,Canada,91421,8,4,19,High,Silver
29397,29398,42,Male,France,112521,4,6,7,Low,Silver
29398,29399,68,Male,Germany,85128,8,2,6,Medium,Silver
29399,29400,58,Male,Canada,51085,2,3,11,High,Bronze
29400,29401,46,Female,Germany,114129,1,4,11,High,Silver
29401,29402,57,Male,Canada,62240,1,5,14,Medium,Silver
29402,29403,68,Female,Canada,33602,5,8,11,Medium,Silver
29403,29404,67,Female,France,106266,5,2,10,Medium,Gold
29404,29405,64,Female,UK,42317,3,10,20,Medium,Gold
29405,29406,53,Female,France,70199,3,7,3,Medium,Silver
29406,29407,32,Female,USA,97549,5,8,7,Low,Silver
29407,29408,62,Male,Germany,76353,1,4,9,Low,Gold
29408,29409,35,Female,Germany,39174,5,9,9,Medium,Bronze
29409,29410,37,Male,UK,59499,7,10,2,Medium,Silver
29410,29411,22,Female,Canada,58759,8,7,2,Low,Gold
29411,29412,35,Female,Germany,100443,7,4,2,High,Gold
29412,29413,57,Female,UK,80283,8,9,10,Medium,Silver
29413,29414,18,Female,USA,80541,5,4,20,Low,Bronze
29414,29415,36,Female,Germany,87295,8,5,16,Low,Gold
29415,29416,40,Male,USA,32567,1,10,11,High,Gold
29416,29417,43,Female,France,32985,9,1,13,High,Bronze
29417,29418,66,Male,Germany,72829,1,10,9,Low,Silver
29418,29419,46,Male,Germany,81987,9,6,6,Low,Gold
29419,29420,51,Male,Canada,91151,3,7,14,High,Bronze
29420,29421,36,Male,USA,108663,3,8,14,Medium,Silver
29421,29422,65,Male,France,99441,2,2,19,Medium,Gold
29422,29423,35,Female,UK,67859,6,7,13,Medium,Silver
29423,29424,19,Female,France,89990,7,4,5,Low,Bronze
29424,29425,44,Female,Germany,36960,9,4,15,Low,Gold
29425,29426,23,Female,USA,116209,10,2,6,High,Bronze
29426,29427,56,Male,Germany,43659,10,8,19,Medium,Bronze
29427,29428,23,Female,UK,31732,5,6,13,High,Gold
29428,29429,23,Female,UK,103088,10,8,18,Medium,Silver
29429,29430,48,Female,Germany,119286,4,1,1,Medium,Gold
29430,29431,58,Male,Germany,42853,2,8,4,Medium,Bronze
29431,29432,57,Male,Germany,112939,7,2,1,Low,Gold
29432,29433,47,Male,USA,118022,4,5,2,Low,Bronze
29433,29434,38,Male,Canada,73735,2,6,1,High,Gold
29434,29435,58,Male,UK,106825,7,6,3,High,Silver
29435,29436,61,Female,USA,41085,10,6,7,Low,Bronze
29436,29437,35,Male,UK,85770,7,9,19,High,Gold
29437,29438,40,Female,Germany,86085,8,6,18,Medium,Gold
29438,29439,55,Female,UK,101856,4,2,2,High,Silver
29439,29440,40,Female,France,104348,2,5,2,Low,Gold
29440,29441,45,Male,UK,52672,2,9,17,Low,Gold
29441,29442,53,Female,France,98189,3,5,7,Low,Bronze
29442,29443,42,Female,USA,101099,10,8,10,High,Bronze
29443,29444,24,Male,USA,44804,2,8,20,High,Gold
29444,29445,35,Female,France,64439,2,10,18,Medium,Gold
29445,29446,37,Male,UK,75244,10,10,1,High,Bronze
29446,29447,22,Male,USA,106860,2,5,7,Medium,Gold
29447,29448,35,Male,UK,60465,3,4,5,High,Gold
29448,29449,59,Female,Canada,71007,5,7,9,High,Gold
29449,29450,57,Female,Canada,49188,1,4,5,Low,Silver
29450,29451,50,Female,France,49260,2,9,16,High,Silver
29451,29452,32,Male,France,101045,7,10,15,Low,Bronze
29452,29453,52,Female,UK,62268,5,6,5,High,Silver
29453,29454,64,Female,Canada,79564,4,1,19,High,Gold
29454,29455,63,Male,Canada,97646,4,10,7,High,Silver
29455,29456,18,Female,France,45202,1,3,12,High,Silver
29456,29457,38,Female,Germany,100365,9,7,12,High,Gold
29457,29458,25,Male,UK,54109,8,5,1,Low,Gold
29458,29459,24,Male,UK,71377,9,4,3,High,Bronze
29459,29460,58,Female,USA,81539,6,4,7,Medium,Gold
29460,29461,67,Female,France,74137,9,9,6,Medium,Gold
29461,29462,61,Male,USA,68798,8,3,3,High,Gold
29462,29463,57,Male,Germany,38057,8,4,19,Low,Bronze
29463,29464,57,Male,USA,56953,9,7,19,High,Gold
29464,29465,47,Female,Germany,35356,9,10,5,High,Gold
29465,29466,55,Male,USA,46663,10,7,4,Low,Bronze
29466,29467,52,Female,France,65665,1,9,5,Medium,Gold
29467,29468,19,Male,Germany,110817,4,2,6,Medium,Bronze
29468,29469,63,Female,UK,40976,1,5,8,Medium,Bronze
29469,29470,25,Male,France,92863,6,1,18,Medium,Bronze
29470,29471,55,Male,France,45280,2,4,9,Medium,Bronze
29471,29472,21,Female,Canada,55346,7,9,7,Medium,Silver
29472,29473,54,Male,UK,116743,9,7,2,Medium,Gold
29473,29474,38,Male,USA,107618,10,4,7,Low,Gold
29474,29475,30,Female,France,116396,4,2,1,Medium,Silver
29475,29476,26,Female,USA,42777,10,6,14,Low,Bronze
29476,29477,62,Male,France,90040,10,2,4,High,Bronze
29477,29478,46,Male,UK,51730,8,7,3,Medium,Gold
29478,29479,58,Female,France,70463,4,10,18,Low,Gold
29479,29480,41,Female,USA,117240,3,4,7,High,Gold
29480,29481,33,Female,USA,110286,10,8,9,Medium,Silver
29481,29482,29,Female,UK,41568,4,6,18,Low,Bronze
29482,29483,19,Male,USA,30773,10,9,20,Medium,Gold
29483,29484,36,Male,Germany,59542,6,10,7,High,Bronze
29484,29485,47,Male,France,109987,5,3,3,High,Gold
29485,29486,33,Female,Germany,80668,7,4,5,High,Silver
29486,29487,41,Female,Canada,81884,2,4,11,Low,Silver
29487,29488,30,Male,Canada,52627,6,10,3,Medium,Silver
29488,29489,22,Female,France,39048,9,10,10,Medium,Bronze
29489,29490,40,Female,USA,93260,1,7,5,Low,Silver
29490,29491,55,Male,UK,41548,4,3,13,Medium,Silver
29491,29492,48,Male,Canada,66982,7,6,9,Low,Silver
29492,29493,34,Female,USA,108805,4,2,19,Medium,Bronze
29493,29494,66,Male,UK,43415,2,1,6,Low,Gold
29494,29495,66,Male,France,41464,6,4,20,Low,Gold
29495,29496,20,Female,USA,48516,4,2,10,High,Bronze
29496,29497,43,Female,Germany,53278,1,2,12,Medium,Bronze
29497,29498,30,Female,France,30487,4,5,3,Low,Bronze
29498,29499,61,Female,Canada,76346,8,5,5,High,Silver
29499,29500,55,Male,France,110460,7,2,7,High,Bronze
29500,29501,39,Female,France,46531,1,10,2,Medium,Gold
29501,29502,38,Female,UK,78312,8,3,8,Medium,Silver
29502,29503,46,Male,Canada,35547,4,5,18,Low,Gold
29503,29504,62,Male,UK,94496,5,9,11,Low,Gold
29504,29505,63,Male,France,42159,10,3,13,Low,Bronze
29505,29506,56,Female,USA,68816,9,1,19,Medium,Silver
29506,29507,22,Female,Germany,88070,4,1,19,High,Bronze
29507,29508,31,Male,Germany,60531,2,2,12,High,Bronze
29508,29509,35,Female,UK,98844,6,5,19,High,Gold
29509,29510,21,Male,USA,106022,5,4,10,High,Silver
29510,29511,50,Female,Germany,39742,10,10,7,Low,Gold
29511,29512,56,Male,USA,67762,5,8,17,Medium,Silver
29512,29513,37,Male,UK,37618,4,10,4,Low,Bronze
29513,29514,30,Male,Canada,106760,5,6,16,Medium,Silver
29514,29515,53,Male,USA,98949,5,4,11,High,Silver
29515,29516,62,Male,USA,62906,2,6,2,High,Bronze
29516,29517,21,Male,Canada,101175,6,6,14,Medium,Gold
29517,29518,52,Female,France,118100,1,9,16,Low,Bronze
29518,29519,25,Female,France,115247,3,8,18,Medium,Silver
29519,29520,69,Male,France,57250,4,7,5,Medium,Bronze
29520,29521,57,Female,UK,90437,8,1,14,Medium,Bronze
29521,29522,66,Female,France,92009,10,3,3,High,Gold
29522,29523,64,Female,UK,98298,1,10,18,High,Bronze
29523,29524,53,Female,Canada,60230,3,7,10,Medium,Bronze
29524,29525,23,Male,USA,58257,7,10,13,Medium,Bronze
29525,29526,39,Female,Germany,114001,9,10,13,High,Bronze
29526,29527,23,Female,Germany,61977,5,10,2,Medium,Silver
29527,29528,59,Female,UK,49633,5,7,1,High,Gold
29528,29529,53,Male,UK,96606,10,9,2,Medium,Gold
29529,29530,26,Male,USA,99079,5,9,19,Medium,Silver
29530,29531,33,Female,Canada,95200,9,10,4,Low,Silver
29531,29532,56,Female,USA,37042,10,10,16,Low,Bronze
29532,29533,63,Female,UK,56176,6,1,4,High,Silver
29533,29534,55,Female,USA,72769,9,8,17,Low,Gold
29534,29535,50,Female,UK,37603,1,7,5,High,Silver
29535,29536,35,Male,Germany,67826,1,2,5,Medium,Bronze
29536,29537,29,Male,USA,76586,4,1,16,High,Bronze
29537,29538,44,Female,Canada,31495,7,7,4,High,Gold
29538,29539,64,Female,Germany,32072,10,10,3,Medium,Silver
29539,29540,18,Female,Canada,43057,9,8,8,High,Gold
29540,29541,32,Male,Canada,85481,6,4,12,Low,Gold
29541,29542,64,Male,UK,72056,10,10,9,High,Bronze
29542,29543,44,Female,Canada,40102,8,1,1,Medium,Silver
29543,29544,33,Male,France,38847,5,9,12,High,Bronze
29544,29545,38,Female,Canada,94702,10,7,6,Medium,Gold
29545,29546,18,Male,USA,44890,1,1,1,High,Silver
29546,29547,46,Male,UK,35736,3,2,2,Low,Gold
29547,29548,20,Male,UK,58687,3,1,5,High,Gold
29548,29549,29,Male,France,85814,9,7,15,Low,Bronze
29549,29550,45,Male,UK,63946,2,6,8,Medium,Bronze
29550,29551,56,Male,UK,40374,2,10,11,Low,Gold
29551,29552,54,Female,Germany,43653,10,10,5,Medium,Silver
29552,29553,48,Female,Germany,60525,1,2,16,High,Bronze
29553,29554,48,Female,Germany,110189,5,10,18,Low,Bronze
29554,29555,50,Female,France,44650,2,5,7,Low,Bronze
29555,29556,50,Female,UK,99842,8,8,10,Medium,Bronze
29556,29557,64,Female,UK,42185,1,9,7,Low,Silver
29557,29558,57,Female,UK,89388,2,3,6,Medium,Gold
29558,29559,28,Female,Canada,37184,6,3,19,Low,Bronze
29559,29560,63,Female,UK,83502,1,4,16,High,Gold
29560,29561,46,Male,UK,84799,6,4,1,High,Bronze
29561,29562,42,Female,USA,73448,2,10,11,High,Silver
29562,29563,30,Female,USA,100653,5,5,4,High,Gold
29563,29564,68,Male,UK,88124,6,7,14,Low,Silver
29564,29565,61,Female,Canada,56849,3,10,5,Low,Silver
29565,29566,36,Female,Canada,89356,8,5,4,High,Bronze
29566,29567,53,Male,France,52108,5,7,18,Medium,Gold
29567,29568,45,Male,France,110971,9,2,12,Low,Bronze
29568,29569,21,Male,UK,97317,7,8,20,Medium,Bronze
29569,29570,20,Female,Germany,114533,6,5,4,High,Bronze
29570,29571,55,Female,Canada,47373,10,4,13,Medium,Gold
29571,29572,54,Female,Germany,90336,5,2,18,High,Gold
29572,29573,60,Female,France,31948,1,6,12,High,Silver
29573,29574,42,Female,Canada,46316,1,1,6,Medium,Bronze
29574,29575,58,Female,Germany,114724,2,3,12,Medium,Bronze
29575,29576,52,Female,UK,77210,8,9,3,Low,Gold
29576,29577,46,Female,Germany,79455,9,2,4,High,Silver
29577,29578,58,Female,France,108061,2,10,2,Medium,Bronze
29578,29579,46,Female,Canada,48186,6,9,1,Low,Silver
29579,29580,29,Male,Canada,106714,9,3,15,High,Gold
29580,29581,52,Female,Canada,30269,10,7,3,Medium,Gold
29581,29582,37,Male,UK,60239,10,3,14,Medium,Gold
29582,29583,34,Female,Canada,69095,10,7,14,Low,Bronze
29583,29584,29,Male,Germany,36220,4,5,13,Medium,Gold
29584,29585,67,Female,USA,36879,8,7,3,Medium,Bronze
29585,29586,53,Female,USA,34273,6,8,5,Medium,Bronze
29586,29587,27,Male,UK,64056,5,7,5,Low,Silver
29587,29588,35,Male,Germany,72910,7,9,15,High,Bronze
29588,29589,47,Male,UK,32994,7,9,6,Medium,Silver
29589,29590,25,Male,USA,74209,8,8,1,High,Bronze
29590,29591,58,Male,Canada,58776,6,8,20,Medium,Silver
29591,29592,68,Male,USA,51456,2,2,16,High,Gold
29592,29593,30,Female,USA,101372,5,1,19,Low,Bronze
29593,29594,48,Female,USA,53671,1,10,5,High,Bronze
29594,29595,23,Male,UK,118477,7,4,11,High,Silver
29595,29596,24,Female,France,75677,10,2,14,Medium,Gold
29596,29597,38,Female,UK,100530,4,8,13,Low,Bronze
29597,29598,55,Male,France,36837,7,2,13,High,Gold
29598,29599,60,Female,UK,77084,3,8,7,High,Silver
29599,29600,66,Female,USA,108997,1,3,18,High,Bronze
29600,29601,68,Male,Canada,117728,4,2,8,Low,Bronze
29601,29602,45,Male,Germany,51558,10,3,18,Low,Gold
29602,29603,61,Female,France,87173,8,10,9,Low,Silver
29603,29604,38,Female,UK,40079,6,6,14,Low,Silver
29604,29605,38,Male,Canada,108655,9,2,12,High,Silver
29605,29606,41,Male,Germany,75911,6,10,8,Medium,Silver
29606,29607,44,Female,Canada,65400,7,8,3,High,Bronze
29607,29608,44,Female,France,86920,5,3,16,Low,Silver
29608,29609,30,Male,France,77189,4,9,6,High,Gold
29609,29610,67,Male,Germany,100807,1,6,4,High,Bronze
29610,29611,46,Female,Germany,112987,4,9,3,Low,Silver
29611,29612,56,Male,France,90038,2,1,18,Medium,Gold
29612,29613,45,Male,France,94251,7,3,12,Medium,Gold
29613,29614,54,Female,USA,98349,3,7,2,High,Gold
29614,29615,46,Male,Germany,93587,7,3,13,Low,Bronze
29615,29616,65,Male,Germany,87924,1,9,10,Low,Bronze
29616,29617,39,Male,France,85593,3,6,19,Low,Bronze
29617,29618,53,Male,UK,43524,1,7,17,High,Silver
29618,29619,47,Male,USA,78596,10,4,6,High,Silver
29619,29620,45,Male,UK,87457,1,1,11,High,Bronze
29620,29621,40,Female,France,77121,6,7,13,Low,Bronze
29621,29622,50,Male,USA,91457,3,3,6,Low,Bronze
29622,29623,21,Male,USA,84929,4,1,17,Low,Gold
29623,29624,20,Female,France,114174,3,9,4,Medium,Gold
29624,29625,49,Female,Canada,113786,1,10,14,Medium,Gold
29625,29626,21,Female,Canada,42541,4,7,18,Medium,Silver
29626,29627,18,Male,Germany,108528,1,2,12,High,Silver
29627,29628,29,Female,France,59666,8,8,12,High,Gold
29628,29629,30,Female,France,72473,5,4,1,Medium,Silver
29629,29630,51,Female,UK,41130,3,10,8,High,Bronze
29630,29631,46,Male,France,44879,4,8,18,Low,Bronze
29631,29632,26,Female,Canada,65209,3,7,9,Low,Silver
29632,29633,48,Male,France,119227,3,9,10,High,Silver
29633,29634,24,Male,UK,53254,1,3,16,Medium,Bronze
29634,29635,30,Female,Germany,85386,3,9,8,Medium,Silver
29635,29636,19,Male,USA,112688,4,8,11,Medium,Gold
29636,29637,50,Male,Germany,100240,9,8,17,Low,Gold
29637,29638,67,Male,UK,116630,4,1,20,Low,Silver
29638,29639,24,Male,France,90277,8,8,4,High,Gold
29639,29640,35,Male,Canada,88774,1,5,11,Low,Silver
29640,29641,68,Female,France,69946,10,9,14,Medium,Silver
29641,29642,25,Male,USA,47219,4,6,12,Medium,Gold
29642,29643,29,Male,Canada,96991,2,2,10,Low,Gold
29643,29644,60,Male,Germany,80056,1,1,10,Low,Bronze
29644,29645,47,Male,UK,90695,4,6,13,High,Gold
29645,29646,26,Female,Germany,63550,5,8,11,Low,Silver
29646,29647,45,Female,USA,110384,6,5,6,Medium,Silver
29647,29648,21,Male,USA,35230,4,3,20,Low,Gold
29648,29649,56,Male,France,78998,3,10,17,Medium,Bronze
29649,29650,34,Female,France,51000,1,8,1,High,Gold
29650,29651,28,Male,France,82869,9,5,15,Low,Gold
29651,29652,19,Male,USA,113723,5,7,12,Medium,Silver
29652,29653,40,Female,Canada,103579,3,5,12,Medium,Gold
29653,29654,67,Female,Germany,119581,3,10,1,Medium,Silver
29654,29655,39,Male,Germany,72636,3,8,4,Medium,Gold
29655,29656,43,Female,UK,46117,7,1,3,High,Silver
29656,29657,29,Male,UK,38778,1,8,6,Low,Silver
29657,29658,49,Male,Canada,49773,4,9,14,Low,Silver
29658,29659,26,Male,France,97791,10,9,2,Medium,Silver
29659,29660,60,Male,France,103460,7,8,1,Medium,Silver
29660,29661,22,Female,Canada,68018,3,1,9,Low,Silver
29661,29662,43,Female,Germany,47423,8,8,15,Medium,Silver
29662,29663,24,Female,France,84431,8,9,5,Low,Silver
29663,29664,46,Male,Germany,56493,7,7,18,High,Bronze
29664,29665,50,Female,USA,118936,9,5,5,Low,Bronze
29665,29666,41,Male,UK,45056,7,8,10,High,Gold
29666,29667,42,Female,France,52703,7,6,11,High,Bronze
29667,29668,48,Male,UK,77535,10,3,11,Medium,Gold
29668,29669,46,Male,Canada,30418,4,7,10,High,Silver
29669,29670,22,Female,USA,80322,5,5,6,High,Silver
29670,29671,55,Male,France,53294,2,10,9,High,Bronze
29671,29672,62,Male,France,100143,7,9,5,High,Bronze
29672,29673,28,Female,Germany,90398,4,7,16,Low,Bronze
29673,29674,49,Female,UK,111803,9,4,9,High,Silver
29674,29675,25,Male,USA,43856,2,7,9,Low,Bronze
29675,29676,37,Male,Germany,105470,8,8,20,Medium,Bronze
29676,29677,51,Male,USA,110028,7,10,9,Low,Bronze
29677,29678,64,Male,USA,101564,4,7,17,High,Silver
29678,29679,59,Female,Canada,93682,9,9,12,Low,Silver
29679,29680,25,Female,Canada,95721,7,9,2,Medium,Gold
29680,29681,19,Male,Germany,61735,5,8,18,Medium,Gold
29681,29682,38,Male,Germany,119078,1,4,13,High,Bronze
29682,29683,32,Male,Germany,45462,10,8,6,Medium,Silver
29683,29684,23,Male,USA,49682,3,9,3,Medium,Bronze
29684,29685,22,Female,France,51086,8,1,20,Medium,Silver
29685,29686,20,Female,Canada,110204,6,1,18,High,Bronze
29686,29687,60,Female,France,60943,10,5,6,Medium,Silver
29687,29688,60,Female,UK,35182,7,5,3,Low,Gold
29688,29689,33,Male,Canada,70145,2,2,20,Low,Silver
29689,29690,52,Male,UK,50715,5,9,2,Low,Gold
29690,29691,26,Male,UK,80961,5,5,15,Low,Gold
29691,29692,52,Female,Germany,53423,3,4,15,Low,Bronze
29692,29693,36,Female,USA,71325,6,5,12,Medium,Silver
29693,29694,60,Female,France,99967,4,2,4,Low,Gold
29694,29695,63,Female,UK,119686,2,4,8,Low,Gold
29695,29696,51,Male,Germany,101070,1,8,16,Low,Gold
29696,29697,56,Male,USA,95778,3,1,16,High,Gold
29697,29698,27,Female,Canada,116452,7,1,3,High,Silver
29698,29699,27,Female,UK,37905,1,8,5,Low,Bronze
29699,29700,37,Male,Germany,119643,9,9,17,Low,Silver
29700,29701,18,Male,Germany,76492,6,2,20,Medium,Silver
29701,29702,23,Male,Germany,65376,9,7,16,High,Bronze
29702,29703,63,Male,Canada,60776,2,10,5,Medium,Bronze
29703,29704,19,Male,USA,50083,8,9,2,Medium,Gold
29704,29705,55,Female,France,65416,8,10,5,Low,Silver
29705,29706,50,Male,France,95252,1,2,1,Medium,Silver
29706,29707,20,Male,UK,102367,7,6,17,Low,Bronze
29707,29708,53,Female,USA,51842,9,1,5,High,Bronze
29708,29709,30,Male,UK,55844,9,7,11,Low,Silver
29709,29710,52,Male,France,117678,5,3,5,Medium,Gold
29710,29711,32,Female,Canada,34981,9,4,19,Medium,Silver
29711,29712,62,Female,USA,57743,9,6,3,Medium,Bronze
29712,29713,39,Female,USA,55338,4,1,9,Low,Bronze
29713,29714,60,Female,UK,98209,10,6,1,Medium,Gold
29714,29715,21,Female,UK,68586,1,9,16,High,Gold
29715,29716,34,Female,Canada,94267,6,3,14,Medium,Bronze
29716,29717,22,Male,USA,79294,5,7,9,Low,Gold
29717,29718,38,Male,France,46974,3,1,13,Low,Bronze
29718,29719,41,Male,France,113515,3,6,20,High,Silver
29719,29720,48,Male,Germany,79820,5,3,6,Low,Gold
29720,29721,57,Female,France,102381,6,2,17,Medium,Gold
29721,29722,47,Female,Germany,94117,6,2,17,Medium,Gold
29722,29723,59,Female,Germany,76818,7,2,3,Low,Silver
29723,29724,24,Male,UK,64552,1,6,15,High,Gold
29724,29725,66,Female,France,102416,8,8,3,Medium,Gold
29725,29726,24,Male,Germany,112813,2,9,9,High,Silver
29726,29727,44,Female,France,44445,1,3,4,High,Silver
29727,29728,41,Male,France,75863,2,10,1,Low,Bronze
29728,29729,36,Female,France,79443,9,4,6,Medium,Bronze
29729,29730,58,Female,Canada,109556,3,9,5,Medium,Gold
29730,29731,51,Male,Germany,71953,7,9,16,High,Silver
29731,29732,39,Female,France,86879,6,6,5,Medium,Silver
29732,29733,69,Female,UK,65270,6,1,12,Medium,Silver
29733,29734,68,Male,Canada,83601,8,2,17,Medium,Gold
29734,29735,44,Male,Germany,78950,3,6,7,Low,Gold
29735,29736,23,Female,USA,51177,4,1,14,Medium,Silver
29736,29737,27,Female,Germany,79446,5,5,14,Low,Silver
29737,29738,62,Female,Canada,34437,5,3,7,Medium,Silver
29738,29739,48,Female,UK,32472,6,1,18,Medium,Bronze
29739,29740,42,Female,Canada,83041,10,5,19,Medium,Gold
29740,29741,19,Female,France,91367,10,7,9,High,Gold
29741,29742,27,Male,Canada,67607,5,6,20,Medium,Bronze
29742,29743,27,Female,USA,65252,1,1,13,High,Gold
29743,29744,43,Male,USA,93144,4,10,11,High,Gold
29744,29745,22,Male,France,75597,5,1,8,High,Silver
29745,29746,39,Female,France,43991,5,4,14,High,Bronze
29746,29747,21,Male,USA,65619,3,6,7,Low,Gold
29747,29748,51,Female,UK,35549,7,6,14,High,Gold
29748,29749,24,Male,Canada,66214,5,1,3,Low,Gold
29749,29750,67,Female,USA,103312,6,2,7,High,Bronze
29750,29751,34,Male,France,81801,9,5,11,Low,Gold
29751,29752,28,Female,France,103216,8,10,1,Medium,Gold
29752,29753,67,Male,UK,33771,5,10,16,Low,Gold
29753,29754,25,Male,Germany,68401,4,6,11,Medium,Gold
29754,29755,45,Male,France,38483,1,1,2,Low,Silver
29755,29756,61,Male,UK,90588,5,8,20,High,Bronze
29756,29757,50,Male,USA,35597,4,4,18,Medium,Gold
29757,29758,69,Male,Germany,104319,10,9,10,High,Gold
29758,29759,42,Female,USA,104510,4,9,2,High,Gold
29759,29760,38,Female,UK,116070,8,4,2,Low,Bronze
29760,29761,29,Male,USA,72426,2,7,9,High,Bronze
29761,29762,43,Male,Canada,61573,8,7,19,High,Gold
29762,29763,46,Male,UK,51070,10,8,7,High,Bronze
